time,syst-avail,syst-comm,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-tr,syst-tb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-st,syst-cpu-gu,syst-cgro-lim,syst-cgro-slim,syst-cgro-usg,syst-cgro-kusg,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-chea-usd,proc-chea-free,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,
"2022-07-19 16:17:02","58316352","12025748","34","740584","0","0","532","1180","21","0","67","14","10","0","0","","","18570744","668144","10072028","4513384","4482364","31020","0","0","","","70","15","25","118","0","59","2097152","836546","14592","14096","2048","1876","24128","10048","33","23","0","57","52","2919","0","0",
"2022-07-19 16:17:03","58313832","12025796","34","740584","0","0","532","1184","20","0","60","12","21","0","0","","","18570888","668228","10072028","4514568","4483548","31020","0","0","","","62","12","25","118","0","62","2097152","495668","14592","14096","2048","1876","24128","10048","36","26","26","57","52","2919","0","0",
"2022-07-19 16:17:04","58313580","12025796","34","740584","0","0","532","1184","25","0","65","14","13","0","0","","","18570552","668228","10072028","4514568","4483548","31020","0","0","","","68","14","25","118","0","62","2097152","470664","14592","14096","2048","1876","24128","10048","36","26","0","57","52","2919","0","0",
"2022-07-19 16:17:05","58313048","12025796","34","740584","0","0","532","1184","22","0","66","15","10","0","0","","","18571136","668228","10072028","4514568","4483548","31020","0","0","","","69","16","25","118","0","62","2097152","486114","14592","14096","2048","1876","24128","10048","36","26","0","57","52","2919","0","0",
"2022-07-19 16:17:06","58313084","12025796","34","740584","0","0","532","1184","24","0","66","14","11","0","0","","","18571180","668220","10072028","4514568","4483548","31020","0","0","","","69","15","25","118","0","62","2097152","515023","14592","14096","2048","1876","24128","10048","36","26","0","57","52","2919","0","0",
"2022-07-19 16:17:07","58311588","12025796","34","740584","0","0","532","1184","22","0","57","11","25","0","0","","","18573040","668140","10072028","4516408","4485388","31020","0","0","","","60","11","25","118","0","62","2097152","87739","14592","14096","2048","1876","24128","10048","36","26","26","57","52","2919","0","0",
"2022-07-19 16:17:08","58311612","12025796","34","740584","0","0","532","1184","24","0","67","14","10","0","0","","","18573496","668240","10072028","4516408","4485388","31020","0","0","","","70","15","25","118","0","62","2097152","240914","14592","14096","2048","1876","24128","10048","36","26","0","57","52","2919","0","0",
"2022-07-19 16:17:09","58300508","12025796","34","740584","0","0","532","1184","23","0","67","15","10","0","0","","","18584964","668248","10072028","4526404","4495384","31020","0","0","","","70","15","25","118","0","62","2097152","267113","14592","14096","2048","1876","24128","10048","36","26","0","57","52","2919","0","0",
"2022-07-19 16:17:10","58300256","12025716","34","740584","0","0","532","1182","20","0","66","14","10","0","0","","","18585188","668196","10072028","4526756","4495736","31020","0","0","","","70","15","25","118","0","60","2097152","398781","14592","14096","2048","1876","24128","10048","34","24","0","57","52","2919","0","0",
"2022-07-19 16:17:11","58299988","12025748","34","740584","0","0","532","1184","24","0","56","10","27","0","0","","","18584720","668160","10072028","4527972","4496952","31020","0","0","","","58","11","25","118","0","62","2097152","35000","14592","14097","2048","1876","24128","10048","36","26","26","57","52","2919","0","0",
"2022-07-19 16:17:12","58300020","12025748","34","740584","0","0","532","1184","20","0","67","15","10","0","0","","","18585076","668232","10072028","4527972","4496952","31020","0","0","","","70","15","25","118","0","62","2097152","110355","14592","14097","2048","1876","24128","10048","36","26","0","57","52","2919","0","0",
"2022-07-19 16:17:13","58300028","12025748","34","740584","0","0","532","1184","18","0","67","14","10","0","0","","","18584980","668236","10072028","4527972","4496952","31020","0","0","","","70","15","25","118","0","62","2097152","317284","14592","14097","2048","1876","24128","10048","36","26","0","57","52","2919","0","0",
"2022-07-19 16:17:14","58300028","12025748","34","740584","0","0","532","1184","23","0","69","14","10","0","0","","","18585052","668244","10072028","4527972","4496952","31020","0","0","","","71","14","25","118","0","62","2097152","456124","14592","14097","2048","1876","24128","10048","36","26","0","57","52","2919","0","0",
"2022-07-19 16:17:15","58298484","12025748","34","740584","0","0","532","1184","18","0","57","11","25","0","0","","","18586228","668248","10072028","4528956","4497936","31020","0","0","","","59","12","25","118","0","62","2097152","38591","14592","14097","2048","1876","24128","10048","36","26","26","57","52","2919","0","0",
"2022-07-19 16:17:16","58296468","12025748","34","740584","0","0","532","1184","18","0","65","15","10","0","0","","","18591000","668264","10072028","4532884","4501864","31020","0","0","","","69","16","25","118","0","62","2097152","244494","14592","14097","2048","1876","24128","10048","36","26","0","57","52","2919","0","0",
"2022-07-19 16:17:17","58285884","12025748","34","740584","0","0","532","1184","21","0","67","14","10","0","0","","","18599832","668280","10072028","4540784","4509764","31020","0","0","","","70","15","25","118","0","62","2097152","299367","14592","14097","2048","1876","24128","10048","36","26","0","57","52","2919","0","0",
"2022-07-19 16:17:18","58285884","12025700","34","740584","0","0","532","1181","22","0","67","15","10","0","0","","","18599836","668208","10072028","4540904","4509884","31020","0","0","","","70","15","25","118","0","59","2097152","506813","14592","14097","2048","1876","24128","10048","34","24","0","57","52","2919","0","0",
"2022-07-19 16:17:19","58285396","12025764","34","740584","0","0","532","1185","21","0","56","11","26","0","0","","","18600100","668212","10072028","4542644","4511624","31020","0","0","","","58","12","25","118","0","63","2097152","105654","14592","14102","2048","1876","24128","10048","37","26","27","57","52","2919","0","0",
"2022-07-19 16:17:20","58285212","12025764","34","740584","0","0","532","1185","19","0","65","15","11","0","0","","","18600188","668316","10072028","4542644","4511624","31020","0","0","","","68","16","25","118","0","63","2097152","41748","14592","14102","2048","1876","24128","10048","37","26","0","57","52","2919","0","0",
"2022-07-19 16:17:21","58279188","12025764","34","740584","0","0","532","1185","18","0","65","14","12","0","0","","","18606088","668328","10072028","4548160","4517140","31020","0","0","","","68","15","25","118","0","63","2097152","55660","14592","14102","2048","1876","24128","10048","37","26","0","57","52","2919","0","0",
"2022-07-19 16:17:22","58278928","12025764","34","740584","0","0","532","1184","20","0","66","15","10","0","0","","","18606276","668300","10072028","4548160","4517140","31020","0","0","","","69","16","25","118","0","63","2097152","108994","14592","14102","2048","1876","24128","10048","37","26","0","57","52","2919","0","0",
"2022-07-19 16:17:23","58262800","12025764","34","740584","0","0","532","1184","23","0","56","11","26","0","0","","","18624416","668236","10072028","4567168","4536148","31020","0","0","","","59","12","25","118","0","63","2097152","971160","14592","14102","2048","1876","24128","10048","37","26","26","57","52","2919","0","0",
"2022-07-19 16:17:24","58256844","11992996","34","740584","0","0","532","1176","4","0","68","14","9","0","0","","","18631060","668116","10072028","4572676","4541656","31020","0","0","","","71","14","25","118","0","63","2097152","1017060","14592","14102","2048","1876","24128","10048","37","26","0","57","52","2919","0","0",
"2022-07-19 16:17:25","58256064","11992996","34","740584","0","0","532","1176","20","0","66","15","10","0","0","","","18631308","668120","10072028","4572676","4541656","31020","0","0","","","70","15","25","118","0","63","2097152","1031997","14592","14102","2048","1876","24128","10048","37","26","0","57","52","2919","0","0",
"2022-07-19 16:17:26","58256064","11992996","34","740584","0","0","532","1176","24","0","67","14","10","0","0","","","18631396","668120","10072028","4572676","4541656","31020","0","0","","","70","15","25","118","0","63","2097152","1138581","14592","14102","2048","1876","24128","10048","37","26","0","57","52","2919","0","0",
"2022-07-19 16:17:27","58256060","11992980","34","740584","0","0","532","1175","18","0","53","11","30","0","0","","","18631304","668108","10072028","4574288","4543268","31020","0","0","","","55","11","25","118","0","62","2097152","741784","14592","14102","2048","1876","24128","10048","36","26","26","57","52","2919","0","0",
"2022-07-19 16:17:28","58255860","11992980","34","740584","0","0","532","1172","21","0","66","13","10","0","0","","","18631292","668016","10072028","4574288","4543268","31020","0","0","","","70","14","25","118","0","62","2097152","818401","14592","14102","2048","1876","24128","10048","36","26","0","57","52","2919","0","0",
"2022-07-19 16:17:29","58250568","11992980","34","740584","0","0","532","1172","24","0","66","16","9","0","0","","","18636564","668028","10072028","4578496","4547476","31020","0","0","","","69","16","25","118","0","62","2097152","1035064","14592","14102","2048","1876","24128","10048","36","26","0","57","52","2919","0","0",
"2022-07-19 16:17:30","58250320","11992980","34","740584","0","0","532","1172","21","0","67","14","10","0","0","","","18636244","668024","10072028","4578496","4547476","31020","0","0","","","70","15","25","118","0","62","2097152","1170321","14592","14102","2048","1876","24128","10048","36","26","0","57","52","2919","0","0",


